CL.,OBJECT,OBJECT VALUE,DOC.NUMBER,TABLE NAME,TABLE KEY,FIELD NAME,CHANGE INDICATOR,TEXT FLAG,UNIT,UNIT.1,CUKY,CUKY.1,NEW VALUE,OLD VALUE,DATA AGING FILTER
200,KRED           ,1000204,3218046,LFA1            ,2000001000204,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000204,3218046,LFA1            ,2000001000204,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000204,3218046,LFA1            ,2000001000204,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000204,3218046,LFA1            ,2000001000204,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000071,3218047,LFA1            ,2000001000071,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000071,3218047,LFA1            ,2000001000071,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000071,3218047,LFA1            ,2000001000071,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000071,3218047,LFA1            ,2000001000071,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000049,3218048,LFA1            ,2000001000049,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000049,3218048,LFA1            ,2000001000049,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000049,3218048,LFA1            ,2000001000049,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000049,3218048,LFA1            ,2000001000049,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000435,3218051,LFA1            ,2000001000435,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000435,3218051,LFA1            ,2000001000435,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000435,3218051,LFA1            ,2000001000435,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000435,3218051,LFA1            ,2000001000435,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000404,3218052,LFA1            ,2000001000404,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000404,3218052,LFA1            ,2000001000404,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000404,3218052,LFA1            ,2000001000404,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000404,3218052,LFA1            ,2000001000404,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000268,3218053,LFA1            ,2000001000268,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000268,3218053,LFA1            ,2000001000268,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000268,3218053,LFA1            ,2000001000268,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000268,3218053,LFA1            ,2000001000268,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000179,3218054,LFA1            ,2000001000179,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000179,3218054,LFA1            ,2000001000179,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000179,3218054,LFA1            ,2000001000179,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000179,3218054,LFA1            ,2000001000179,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000068,3218055,LFA1            ,2000001000068,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000068,3218055,LFA1            ,2000001000068,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000068,3218055,LFA1            ,2000001000068,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000068,3218055,LFA1            ,2000001000068,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,LIEFERUNG      ,180016744,3221491,LIPS            ,2000180016744000000,HSDAT              ,U               ,1,    ,    ,    ,    ,20250220,0,                 
200,LIEFERUNG      ,180016744,3221491,LIKP            ,2000180016744,TDUHR              ,U               ,1,    ,    ,    ,    ,53240,24600,                 
200,LIEFERUNG      ,180016744,3221491,LIKP            ,2000180016744,VLSTK              ,U               ,1,    ,    ,    ,    ,B                               ,A                                ,                 
200,LIEFERUNG      ,180016744,3221491,LIPS            ,2000180016744000000,VFDAT              ,U               ,1,    ,    ,    ,    ,20270220,0,                 
200,LIEFERUNG      ,180016744,3221491,LIPS            ,2000180016744000000,ZZ1_ORDEREDQTY_DLIU,U               ,1,    ,    ,    ,    ,EA                              ,                                 ,                 
200,LIEFERUNG      ,180016744,3221491,LIPS            ,2000180016744000000,ZZ1_ORDEREDQTY_DLI ,U               ,1,    ,EA  ,    ,    ,152000,0,                 
200,/SCDL/DELIVERY ,F18F8A2E0A9F1EEFBDA2E006F55A2470                   ,3221492,/SCDL/DB_PROCH_I,200F18F8A2E0A9F1EEFBDA2E006F55A2470                                ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,CHARGE_LM      ,000000000030003159                          1008222,3221493,MCHA            ,200000000000030003159                          1008222             ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,CHARGE_LM      ,000000000030003170                          1008222,3221494,MCHA            ,200000000000030003170                          1008222             ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,LIEFERUNG      ,180017030,3237822,LIKP            ,2000180017030,TDUHR              ,U               ,1,    ,    ,    ,    ,53240,24600,                 
200,LIEFERUNG      ,180017030,3237822,LIPS            ,2000180017030000128,KEY                ,D               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,LIEFERUNG      ,180017030,3237822,LIKP            ,2000180017030,VLSTK              ,U               ,1,    ,    ,    ,    ,B                               ,A                                ,                 
200,/SCDL/DELIVERY ,F18F8A2E0A9F1EDFBFBC896F120C29CB                   ,3237825,/SCDL/DB_PROCH_I,200F18F8A2E0A9F1EDFBFBC896F120C29CB                                ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,CHARGE_LM      ,000000000030003006                          11397  ,3237826,MCHA            ,200000000000030003006                          11397               ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
